id,Temperature,Light,CO2,value
4124,23.0,196.5,635.5,0
4125,22.9725,173.666666666667,635.666666666667,0
4126,22.9725,134.8,632.75,0
4127,22.89,103.5,637.0,0
4128,22.89,97.0,640.0,0
4129,22.89,97.0,640.5,0
4130,22.89,106.0,641.75,0
4131,22.856666666666694,94.0,642.0,0
4132,22.79,94.0,644.25,0
4133,22.79,94.0,641.0,0
4134,22.79,92.25,645.0,0
4135,22.76,93.0,639.333333333333,0
4136,22.73,87.0,636.0,0
4137,22.7,78.5,636.0,0
4138,22.7,70.0,636.0,0
4139,22.675,78.5,643.75,0
4140,22.625,87.0,649.0,0
4141,22.6,105.0,645.0,0
4142,22.6,92.25,641.75,0
4143,22.6,102.0,647.0,0
4144,22.6,95.6,646.0,0
4145,22.575,97.75,644.0,0
4146,22.525,95.3333333333333,649.666666666667,0
4147,22.5,87.6,652.5,0
4148,22.5,94.0,642.0,0
4149,22.5,94.0,643.0,0
4150,22.5,95.5,654.5,0
4151,22.4725,100.0,653.75,0
4152,22.445,107.0,653.5,0
4153,22.4175,118.0,656.5,0
4154,22.426666666666694,131.0,652.0,0
4155,22.39,131.5,658.75,0
4156,22.39,107.5,656.75,0
4157,22.39,92.0,655.0,0
4158,22.39,95.5,652.5,0
4159,22.39,106.5,655.5,0
4160,22.39,90.5,656.0,0
4161,22.39,92.25,659.5,0
4162,22.39,91.3333333333333,656.666666666667,0
4163,22.34,78.5,656.75,0
4164,22.29,84.5,658.0,0
4165,22.31,81.0,659.5,0
4166,22.29,81.0,659.75,0
4167,22.29,81.0,659.5,0
4168,22.29,75.5,661.5,0
4169,22.29,87.5,662.0,0
4170,22.29,109.5,660.0,0
4171,22.29,77.25,654.0,0
4172,22.26,75.6666666666667,655.0,0
4173,22.2,79.5,658.5,0
4174,22.2,63.0,658.666666666667,0
4175,22.2,66.75,656.75,0
4176,22.2,69.75,661.0,0
4177,22.2,57.0,663.0,0
4178,22.2,57.0,661.75,0
4179,22.2,57.0,656.0,0
4180,22.2,57.0,655.5,0
4181,22.15,57.0,653.0,0
4182,22.15,74.0,654.25,0
4183,22.1,74.0,660.0,0
4184,22.1,74.0,661.666666666667,0
4185,22.1,72.6666666666667,662.666666666667,0
4186,22.1,67.5,661.5,0
4187,22.1,81.0,659.333333333333,0
4188,22.1,85.75,658.0,0
4189,22.1,87.0,660.666666666667,0
4190,22.1,91.75,660.75,0
4191,22.1,77.25,662.5,0
4192,22.05,99.0,662.0,0
4193,22.075,81.0,665.5,0
4194,22.033333333333307,83.3333333333333,663.666666666667,0
4195,22.05,77.25,662.0,0
4196,22.0,87.0,659.666666666667,0
4197,22.05,87.0,661.5,0
4198,22.0,96.0,658.25,0
4199,22.0,87.0,666.0,0
4200,22.033333333333307,87.0,667.0,0
4201,22.0,87.0,668.75,0
4202,22.0,87.0,667.0,0
4203,22.0,89.3333333333333,670.333333333333,0
4204,22.0,101.25,664.75,0
4205,22.0,110.0,663.666666666667,0
4206,22.0,97.75,665.0,0
4207,22.0,94.0,668.0,0
4208,22.0,91.4,666.25,0
4209,22.0,121.333333333333,675.0,0
4210,22.0,131.25,678.0,0
4211,22.0,129.5,683.0,0
4212,22.025,103.0,680.5,0
4213,22.0,89.3333333333333,686.666666666667,0
4214,22.0,79.75,692.0,0
4215,22.0,81.0,690.666666666667,0
4216,22.0,75.25,682.25,0
4217,22.0,74.0,683.5,0
4218,22.0,80.0,688.0,0
4219,22.0,65.5,682.5,0
4220,21.9725,75.5,676.75,0
4221,21.963333333333306,59.6666666666667,670.333333333333,0
4222,21.9175,62.0,677.25,0
4223,21.89,62.0,674.0,0
4224,21.89,59.0,678.75,0
4225,21.89,65.6666666666667,678.0,0
4226,21.89,62.0,674.0,0
4227,21.89,64.0,680.666666666667,0
4228,21.89,45.5,681.25,0
4229,21.89,44.0,685.5,0
4230,21.89,42.25,685.25,0
4231,21.89,51.3333333333333,682.666666666667,0
4232,21.89,45.3333333333333,685.0,0
4233,21.79,55.0,686.5,0
4234,21.79,57.3333333333333,679.333333333333,0
4235,21.79,56.0,678.25,0
4236,21.79,40.5,677.0,0
4237,21.79,62.0,663.5,0
4238,21.76,60.3333333333333,664.0,0
4239,21.79,82.0,660.25,0
4240,21.73,80.3333333333333,660.0,0
4241,21.7675,64.25,649.75,0
4242,21.79,85.75,651.5,0
4243,21.745,87.0,653.0,0
4244,21.745,74.0,648.0,0
4245,21.79,73.0,649.333333333333,0
4246,21.73,62.0,652.666666666667,0
4247,21.7,74.0,652.75,0
4248,21.7,57.0,659.25,0
4249,21.79,59.5,661.0,0
4250,21.7,73.0,656.8,0
4251,21.7,80.0,657.0,0
4252,21.7,77.5,660.25,0
4253,21.73,60.6666666666667,655.666666666667,0
4254,21.7,71.25,658.0,0
4255,21.7,82.3333333333333,654.0,0
4256,21.7,77.5,654.0,0
4257,21.7,63.0,655.666666666667,0
4258,21.7,63.0,654.0,0
4259,21.7,77.5,651.25,0
4260,21.7,70.0,659.0,0
4261,21.7,68.5,655.0,0
4262,21.7,74.0,659.0,0
4263,21.7,64.25,656.75,0
4264,21.7,57.0,657.0,0
4265,21.7,71.5,656.0,0
4266,21.675,69.75,652.0,0
4267,21.7,68.0,653.0,0
4268,21.7,50.0,658.5,0
4269,21.7,50.0,657.0,0
4270,21.7,50.0,656.0,0
4271,21.7,50.0,660.25,0
4272,21.675,57.25,662.75,0
4273,21.7,50.0,659.25,0
4274,21.7,50.0,661.5,0
4275,21.675,50.0,659.75,0
4276,21.7,50.0,656.0,0
4277,21.7,50.0,659.0,0
4278,21.7,50.0,663.25,0
4279,21.7,50.0,658.75,0
4280,21.65,50.0,654.0,0
4281,21.6666666666667,50.0,660.0,0
4282,21.625,48.5,654.75,0
4283,21.625,47.0,649.5,0
4284,21.6,62.0,656.333333333333,0
4285,21.6,42.25,660.0,0
4286,21.65,55.0,662.5,0
4287,21.6,40.5,663.0,0
4288,21.6,45.3333333333333,666.0,0
4289,21.6,40.5,663.0,0
4290,21.6,46.0,660.0,0
4291,21.5666666666667,23.0,661.333333333333,0
4292,21.55,43.75,670.0,0
4293,21.525,19.0,669.75,0
4294,21.525,40.75,659.5,0
4295,21.5,39.5,660.5,0
4296,21.5,25.0,662.333333333333,0
4297,21.5,28.75,663.5,0
4298,21.5,31.0,663.0,0
4299,21.5,48.0,662.0,0
4300,21.5,48.0,658.0,0
4301,21.5,40.75,661.5,0
4302,21.445,48.0,658.5,0
4303,21.4175,33.5,657.5,0
4304,21.4175,48.0,663.0,0
4305,21.445,48.0,661.0,0
4306,21.39,40.75,657.75,0
4307,21.39,33.5,661.5,0
4308,21.39,48.0,667.0,0
4309,21.39,31.0,669.0,0
4310,21.365,31.0,662.5,0
4311,21.365,22.0,657.25,0
4312,21.315,22.0,662.333333333333,0
4313,21.29,28.75,663.75,0
4314,21.29,31.0,664.25,0
4315,21.34,31.0,661.5,0
4316,21.29,31.0,664.5,0
4317,21.29,31.0,666.333333333333,0
4318,21.29,31.0,665.666666666667,0
4319,21.29,31.0,659.0,0
4320,21.29,31.0,662.75,0
4321,21.29,31.0,661.666666666667,0
4322,21.29,31.0,663.5,0
4323,21.2675,31.0,663.75,0
4324,21.245,31.0,664.0,0
4325,21.245,19.75,669.25,0
4326,21.2,26.5,668.5,0
4327,21.2,40.0,670.333333333333,0
4328,21.2,40.0,672.0,0
4329,21.2,34.6666666666667,665.0,0
4330,21.175,26.5,662.0,0
4331,21.175,32.0,673.25,0
4332,21.1333333333333,24.0,670.0,0
4333,21.125,24.0,670.75,0
4334,21.1,32.0,669.0,0
4335,21.15,26.5,667.0,0
4336,21.125,13.0,665.5,0
4337,21.1,26.5,668.75,0
4338,21.1,31.0,670.0,0
4339,21.1,26.5,671.25,0
4340,21.1,36.0,662.25,0
4341,21.1,40.0,667.0,0
4342,21.1,26.5,662.5,0
4343,21.0666666666667,31.0,668.666666666667,0
4344,21.1,26.5,674.25,0
4345,21.0,31.0,673.666666666667,0
4346,21.05,26.5,668.5,0
4347,21.033333333333303,31.0,667.333333333333,0
4348,21.0,26.5,675.75,0
4349,21.0,31.0,674.0,0
4350,21.0,26.5,670.0,0
4351,21.0,40.0,664.333333333333,0
4352,21.0,33.25,667.5,0
4353,21.0,26.5,673.5,0
4354,21.0,26.0,681.25,0
4355,21.0,24.0,677.0,0
4356,21.0,24.0,672.0,0
4357,20.926666666666698,24.0,678.0,0
4358,20.963333333333303,24.0,692.0,0
4359,20.945,24.0,690.0,0
4360,20.926666666666698,24.0,685.0,0
4361,20.89,24.0,683.0,0
4362,20.89,24.0,684.0,0
4363,20.89,24.0,684.5,0
4364,20.89,24.0,687.666666666667,0
4365,20.89,24.0,685.5,0
4366,20.89,24.0,685.0,0
4367,20.89,24.0,691.0,0
4368,20.84,6.0,690.75,0
4369,20.823333333333302,18.0,689.333333333333,0
4370,20.856666666666698,24.0,693.333333333333,0
4371,20.84,24.0,692.0,0
4372,20.815,24.0,689.25,0
4373,20.79,24.0,686.0,0
4374,20.79,24.0,685.5,0
4375,20.79,24.0,684.5,0
4376,20.79,10.5,681.5,0
4377,20.79,6.0,685.75,0
4378,20.79,6.0,682.333333333333,0
4379,20.79,6.0,678.5,0
4380,20.79,6.0,683.333333333333,0
4381,20.79,13.333333333333302,687.0,0
4382,20.745,17.0,682.0,0
4383,20.73,20.6666666666667,680.333333333333,0
4384,20.7225,17.0,679.75,0
4385,20.7,20.6666666666667,678.666666666667,0
4386,20.7,11.333333333333302,674.0,0
4387,20.7,14.0,678.5,0
4388,20.7225,14.0,675.75,0
4389,20.7,14.0,679.5,0
4390,20.7,14.0,682.666666666667,0
4391,20.7,14.0,686.25,0
4392,20.65,14.0,685.0,0
4393,20.7,14.0,669.25,0
4394,20.7,14.0,670.5,0
4395,20.7,14.0,675.5,0
4396,20.65,14.0,681.0,0
4397,20.65,14.0,680.0,0
4398,20.6,14.0,682.333333333333,0
4399,20.625,14.0,670.0,0
4400,20.6,14.0,671.0,0
4401,20.6,14.0,673.0,0
4402,20.6,14.0,677.0,0
4403,20.6,14.0,680.0,0
4404,20.6,14.0,681.0,0
4405,20.6,14.0,680.5,0
4406,20.6,14.0,673.5,0
4407,20.5666666666667,14.0,673.0,0
4408,20.6,14.0,672.25,0
4409,20.5,14.0,668.0,0
4410,20.525,14.0,674.75,0
4411,20.55,14.0,671.0,0
4412,20.55,14.0,669.25,0
4413,20.5,14.0,668.625,0
4414,20.55,14.0,668.0,0
4415,20.5,0.0,673.5,0
4416,20.5,7.0,675.5,0
4417,20.5,0.0,677.0,0
4418,20.5,0.0,676.0,0
4419,20.5,0.0,676.0,0
4420,20.5,0.0,676.0,0
4421,20.5,0.0,680.5,0
4422,20.5,0.0,679.333333333333,0
4423,20.5,0.0,680.0,0
4424,20.5,0.0,678.5,0
4425,20.5,0.0,670.5,0
4426,20.5,0.0,668.0,0
4427,20.5,0.0,669.5,0
4428,20.5,0.0,674.0,0
4429,20.5,0.0,676.0,0
4430,20.5,0.0,675.5,0
4431,20.5,0.0,674.0,0
4432,20.5,0.0,673.0,0
4433,20.5,0.0,668.0,0
4434,20.5,0.0,667.5,0
4435,20.5,0.0,679.666666666667,0
4436,20.5,0.0,674.5,0
4437,20.5,0.0,671.5,0
4438,20.5,0.0,669.0,0
4439,20.5,0.0,671.0,0
4440,20.5,0.0,679.0,0
4441,20.5,0.0,676.0,0
4442,20.5,0.0,678.5,0
4443,20.5,0.0,680.666666666667,0
4444,20.5,0.0,685.0,0
4445,20.5,0.0,680.0,0
4446,20.5,0.0,672.0,0
4447,20.5,0.0,671.0,0
4448,20.5,0.0,674.0,0
4449,20.5,0.0,675.5,0
4450,20.5,0.0,674.5,0
4451,20.5,0.0,678.0,0
4452,20.5,0.0,677.0,0
4453,20.5,0.0,671.0,0
4454,20.5,0.0,669.0,0
4455,20.5,0.0,666.5,0
4456,20.5,0.0,673.666666666667,0
4457,20.5,0.0,675.0,0
4458,20.5,0.0,674.0,0
4459,20.5,0.0,675.0,0
4460,20.5,0.0,675.0,0
4461,20.5,0.0,668.0,0
4462,20.5,0.0,657.0,0
4463,20.5,0.0,651.666666666667,0
4464,20.5,0.0,652.0,0
4465,20.5,0.0,653.0,0
4466,20.5,0.0,653.5,0
4467,20.5,0.0,648.0,0
4468,20.5,0.0,647.0,0
4469,20.5,0.0,653.0,0
4470,20.5,0.0,649.666666666667,0
4471,20.5,0.0,646.0,0
4472,20.5,0.0,646.666666666667,0
4473,20.5,0.0,646.0,0
4474,20.5,0.0,649.0,0
4475,20.5,0.0,646.5,0
4476,20.445,0.0,647.0,0
4477,20.5,0.0,650.5,0
4478,20.5,0.0,654.0,0
4479,20.463333333333303,0.0,653.333333333333,0
4480,20.5,0.0,651.0,0
4481,20.445,0.0,661.0,0
4482,20.39,0.0,661.0,0
4483,20.39,0.0,665.5,0
4484,20.445,0.0,659.5,0
4485,20.39,0.0,656.5,0
4486,20.39,0.0,643.5,0
4487,20.39,0.0,644.5,0
4488,20.39,0.0,650.0,0
4489,20.39,0.0,653.0,0
4490,20.39,0.0,648.0,0
4491,20.39,0.0,650.5,0
4492,20.39,0.0,653.333333333333,0
4493,20.39,0.0,651.0,0
4494,20.39,0.0,663.0,0
4495,20.39,0.0,661.666666666667,0
4496,20.39,0.0,661.0,0
4497,20.39,0.0,659.5,0
4498,20.39,0.0,661.5,0
4499,20.39,0.0,663.0,0
4500,20.39,0.0,661.666666666667,0
4501,20.39,0.0,653.0,0
4502,20.39,0.0,646.0,0
4503,20.39,0.0,646.5,0
4504,20.39,0.0,657.0,0
4505,20.39,0.0,659.5,0
4506,20.39,0.0,659.0,0
4507,20.39,0.0,655.0,0
4508,20.39,0.0,652.0,0
4509,20.39,0.0,656.0,0
4510,20.39,0.0,659.0,0
4511,20.39,0.0,660.0,0
4512,20.39,0.0,664.333333333333,0
4513,20.39,0.0,664.0,0
4514,20.39,0.0,665.5,0
4515,20.5,0.0,661.0,0
4516,20.39,0.0,661.0,0
4517,20.39,0.0,662.0,0
4518,20.39,0.0,663.333333333333,0
4519,20.445,0.0,665.0,0
4520,20.5,0.0,668.5,0
4521,20.5,0.0,668.0,0
4522,20.39,0.0,669.0,0
4523,20.39,0.0,668.0,0
4524,20.39,0.0,664.0,0
4525,20.445,0.0,665.25,0
4526,20.426666666666698,0.0,658.0,0
4527,20.39,0.0,663.5,0
4528,20.39,0.0,668.333333333333,0
4529,20.39,0.0,672.0,0
4530,20.445,0.0,675.0,0
4531,20.39,0.0,674.5,0
4532,20.39,0.0,671.0,0
4533,20.39,0.0,670.0,0
4534,20.39,0.0,672.0,0
4535,20.5,0.0,670.0,0
4536,20.39,0.0,678.5,0
4537,20.39,0.0,679.0,0
4538,20.445,0.0,675.5,0
4539,20.426666666666698,0.0,677.0,0
4540,20.39,0.0,675.5,0
4541,20.39,0.0,676.0,0
4542,20.426666666666698,0.0,673.666666666667,0
4543,20.39,0.0,674.5,0
4544,20.5,0.0,675.5,0
4545,20.5,0.0,675.5,0
4546,20.445,0.0,676.0,0
4547,20.5,0.0,675.5,0
4548,20.445,0.0,681.0,0
4549,20.5,0.0,675.0,0
4550,20.39,0.0,677.0,0
4551,20.39,0.0,678.0,0
4552,20.445,0.0,672.0,0
4553,20.445,0.0,672.5,0
4554,20.39,0.0,671.0,0
4555,20.39,0.0,675.0,0
4556,20.39,0.0,679.0,0
4557,20.39,0.0,673.5,0
4558,20.39,0.0,676.0,0
4559,20.463333333333303,0.0,679.333333333333,0
4560,20.426666666666698,0.0,684.666666666667,0
4561,20.39,0.0,685.333333333333,0
4562,20.39,0.0,686.0,0
4563,20.39,0.0,679.0,0
4564,20.39,0.0,677.0,0
4565,20.39,0.0,684.0,0
4566,20.39,0.0,678.5,0
4567,20.39,0.0,680.0,0
4568,20.39,0.0,675.0,0
4569,20.39,0.0,676.0,0
4570,20.5,0.0,682.0,0
4571,20.39,0.0,679.5,0
4572,20.39,0.0,681.0,0
4573,20.39,0.0,683.333333333333,0
4574,20.39,0.0,684.0,0
4575,20.39,0.0,683.5,0
4576,20.39,0.0,680.0,0
4577,20.39,0.0,680.0,0
4578,20.39,0.0,685.5,0
4579,20.39,0.0,682.0,0
4580,20.39,0.0,690.5,0
4581,20.39,0.0,689.0,0
4582,20.39,0.0,690.0,0
4583,20.39,0.0,684.0,0
4584,20.39,0.0,688.0,0
4585,20.39,0.0,691.0,0
4586,20.39,0.0,691.0,0
4587,20.39,0.0,698.0,0
4588,20.39,0.0,693.5,0
4589,20.39,0.0,695.333333333333,0
4590,20.39,0.0,688.5,0
4591,20.39,0.0,685.5,0
4592,20.39,0.0,686.0,0
4593,20.39,0.0,688.333333333333,0
4594,20.39,0.0,692.0,0
4595,20.39,0.0,684.0,0
4596,20.39,0.0,690.0,0
4597,20.39,0.0,690.666666666667,0
4598,20.39,0.0,692.0,0
4599,20.39,0.0,691.0,0
4600,20.39,0.0,696.0,0
4601,20.39,0.0,696.0,0
4602,20.39,0.0,699.0,0
4603,20.39,0.0,698.333333333333,0
4604,20.39,0.0,694.333333333333,0
4605,20.39,0.0,695.0,0
4606,20.39,0.0,696.0,0
4607,20.39,0.0,692.0,0
4608,20.39,0.0,694.0,0
4609,20.39,0.0,692.666666666667,0
4610,20.39,0.0,694.666666666667,0
4611,20.34,0.0,694.0,0
4612,20.39,0.0,700.0,0
4613,20.39,0.0,694.0,0
4614,20.323333333333302,0.0,701.0,0
4615,20.39,0.0,705.0,0
4616,20.39,0.0,704.5,0
4617,20.34,0.0,700.0,0
4618,20.39,0.0,700.0,0
4619,20.39,0.0,706.5,0
4620,20.39,0.0,703.333333333333,0
4621,20.29,0.0,697.0,0
4622,20.39,0.0,698.5,0
4623,20.39,0.0,699.0,0
4624,20.39,0.0,700.0,0
4625,20.39,0.0,695.0,0
4626,20.34,0.0,701.0,0
4627,20.34,0.0,698.5,0
4628,20.39,0.0,699.0,0
4629,20.39,0.0,699.0,0
4630,20.356666666666698,0.0,702.0,0
4631,20.39,0.0,703.0,0
4632,20.29,0.0,700.0,0
4633,20.323333333333302,0.0,701.0,0
4634,20.39,0.0,708.5,0
4635,20.39,0.0,706.0,0
4636,20.34,0.0,708.5,0
4637,20.39,0.0,707.0,0
4638,20.34,0.0,706.5,0
4639,20.29,0.0,700.5,0
4640,20.39,0.0,712.0,0
4641,20.356666666666698,0.0,710.0,0
4642,20.39,0.0,705.0,0
4643,20.39,0.0,709.5,0
4644,20.356666666666698,0.0,704.0,0
4645,20.29,0.0,708.5,0
4646,20.29,0.0,710.5,0
4647,20.29,0.0,708.5,0
4648,20.34,0.0,707.5,0
4649,20.34,0.0,707.5,0
4650,20.29,0.0,706.0,0
4651,20.29,0.0,709.0,0
4652,20.29,0.0,706.5,0
4653,20.29,0.0,706.333333333333,0
4654,20.29,0.0,713.0,0
4655,20.29,0.0,707.5,0
4656,20.323333333333302,0.0,710.666666666667,0
4657,20.323333333333302,0.0,711.666666666667,0
4658,20.39,0.0,717.0,0
4659,20.34,0.0,713.5,0
4660,20.34,0.0,713.0,0
4661,20.29,0.0,713.5,0
4662,20.29,0.0,715.5,0
4663,20.29,0.0,713.0,0
4664,20.29,0.0,714.0,0
4665,20.39,0.0,714.0,0
4666,20.29,0.0,718.5,0
4667,20.29,0.0,719.5,0
4668,20.29,0.0,720.0,0
4669,20.29,0.0,715.5,0
4670,20.29,0.0,715.0,0
4671,20.29,0.0,717.0,0
4672,20.29,0.0,720.0,0
4673,20.29,0.0,721.0,0
4674,20.29,0.0,722.0,0
4675,20.29,0.0,721.0,0
4676,20.29,0.0,715.5,0
4677,20.29,0.0,718.0,0
4678,20.29,0.0,717.666666666667,0
4679,20.29,0.0,722.0,0
4680,20.29,0.0,722.5,0
4681,20.245,0.0,723.0,0
4682,20.29,0.0,720.5,0
4683,20.245,0.0,721.0,0
4684,20.29,0.0,722.0,0
4685,20.29,0.0,720.666666666667,0
4686,20.29,0.0,723.666666666667,0
4687,20.29,0.0,715.333333333333,0
4688,20.29,0.0,718.0,0
4689,20.29,0.0,715.0,0
4690,20.29,0.0,712.0,0
4691,20.29,0.0,718.0,0
4692,20.29,0.0,718.5,0
4693,20.29,0.0,719.333333333333,0
4694,20.29,0.0,716.0,0
4695,20.29,0.0,717.5,0
4696,20.245,0.0,728.0,0
4697,20.245,0.0,728.0,0
4698,20.245,0.0,728.0,0
4699,20.29,0.0,727.0,0
4700,20.29,0.0,723.0,0
4701,20.26,0.0,724.666666666667,0
4702,20.29,0.0,717.0,0
4703,20.29,0.0,713.0,0
4704,20.29,0.0,709.5,0
4705,20.23,0.0,715.333333333333,0
4706,20.26,0.0,717.666666666667,0
4707,20.29,0.0,720.5,0
4708,20.245,0.0,714.5,0
4709,20.2,0.0,715.5,0
4710,20.245,0.0,715.0,0
4711,20.29,0.0,713.0,0
4712,20.29,0.0,713.0,0
4713,20.245,0.0,714.5,0
4714,20.2,0.0,715.5,0
4715,20.26,0.0,724.333333333333,0
4716,20.29,0.0,723.0,0
4717,20.29,0.0,721.333333333333,0
4718,20.29,0.0,721.0,0
4719,20.29,0.0,721.0,0
4720,20.29,0.0,717.5,0
4721,20.29,0.0,717.0,0
4722,20.29,0.0,725.0,0
4723,20.2,0.0,724.5,0
4724,20.2,0.0,727.5,0
4725,20.2,0.0,728.0,0
4726,20.29,0.0,734.5,0
4727,20.2,0.0,727.0,0
4728,20.26,0.0,730.333333333333,0
4729,20.245,0.0,730.5,0
4730,20.29,0.0,727.333333333333,0
4731,20.29,0.0,725.5,0
4732,20.29,0.0,731.0,0
4733,20.245,0.0,727.5,0
4734,20.29,0.0,728.0,0
4735,20.2,0.0,730.0,0
4736,20.2675,0.0,731.0,0
4737,20.29,0.0,729.666666666667,0
4738,20.245,0.0,730.5,0
4739,20.2,0.0,731.0,0
4740,20.245,0.0,731.0,0
4741,20.245,0.0,734.0,0
4742,20.29,0.0,733.333333333333,0
4743,20.245,0.0,733.5,0
4744,20.29,0.0,732.0,0
4745,20.29,0.0,731.0,0
4746,20.29,0.0,728.0,0
4747,20.245,0.0,734.5,0
4748,20.2,0.0,731.5,0
4749,20.29,0.0,730.5,0
4750,20.29,0.0,725.0,0
4751,20.245,0.0,723.5,0
4752,20.245,0.0,732.5,0
4753,20.29,0.0,732.0,0
4754,20.2,0.0,721.0,0
4755,20.23,0.0,723.5,0
4756,20.245,0.0,730.0,0
4757,20.2,0.0,727.5,0
4758,20.2675,0.0,727.5,0
4759,20.29,0.0,733.0,0
4760,20.29,0.0,729.5,0
4761,20.29,0.0,731.0,0
4762,20.29,0.0,733.0,0
4763,20.29,0.0,733.333333333333,0
4764,20.29,0.0,731.0,0
4765,20.29,0.0,733.0,0
4766,20.2,0.0,730.5,0
4767,20.245,0.0,733.5,0
4768,20.26,0.0,733.0,0
4769,20.29,0.0,733.0,0
4770,20.245,0.0,729.0,0
4771,20.26,0.0,727.0,0
4772,20.29,0.0,730.0,0
4773,20.26,0.0,723.333333333333,0
4774,20.29,0.0,723.0,0
4775,20.245,0.0,726.5,0
4776,20.245,0.0,727.5,0
4777,20.245,0.0,729.5,0
4778,20.29,0.0,733.0,0
4779,20.2,0.0,728.0,0
4780,20.29,0.0,730.5,0
4781,20.2,0.0,738.0,0
4782,20.2,0.0,739.0,0
4783,20.29,0.0,738.0,0
4784,20.26,0.0,735.333333333333,0
4785,20.2,0.0,732.0,0
4786,20.29,0.0,726.5,0
4787,20.245,0.0,734.0,0
4788,20.29,0.0,733.0,0
4789,20.29,0.0,733.0,0
4790,20.29,0.0,731.0,0
4791,20.29,0.0,739.0,0
4792,20.26,0.0,732.333333333333,0
4793,20.29,0.0,727.666666666667,0
4794,20.29,0.0,723.0,0
4795,20.29,0.0,725.5,0
4796,20.29,0.0,727.0,0
4797,20.245,0.0,735.0,0
4798,20.245,0.0,732.5,0
4799,20.29,0.0,731.0,0
4800,20.29,0.0,732.5,0
4801,20.29,0.0,729.0,0
4802,20.29,0.0,733.0,0
4803,20.29,0.0,729.5,0
4804,20.29,0.0,733.0,0
4805,20.29,0.0,734.0,0
4806,20.29,0.0,732.0,0
4807,20.29,0.0,730.0,0
4808,20.29,0.0,734.0,0
4809,20.245,0.0,731.0,0
4810,20.29,0.0,732.0,0
4811,20.29,0.0,730.0,0
4812,20.26,0.0,737.666666666667,0
4813,20.2,0.0,739.0,0
4814,20.2675,0.0,730.0,0
4815,20.26,0.0,727.5,0
4816,20.29,0.0,733.5,0
4817,20.29,0.0,729.0,0
4818,20.29,0.0,711.0,0
4819,20.29,0.0,712.0,0
4820,20.245,0.0,709.0,0
4821,20.29,0.0,698.333333333333,0
4822,20.29,0.0,697.0,0
4823,20.29,0.0,711.0,0
4824,20.29,0.0,749.0,0
4825,20.29,0.0,758.0,0
4826,20.29,0.0,774.0,0
4827,20.29,0.0,778.0,0
4828,20.29,0.0,781.333333333333,0
4829,20.29,0.0,775.0,0
4830,20.29,0.0,775.666666666667,0
4831,20.34,0.0,781.5,0
4832,20.29,0.0,783.5,0
4833,20.29,0.0,786.0,0
4834,20.29,0.0,790.0,0
4835,20.29,0.0,789.0,0
4836,20.29,0.0,801.0,0
4837,20.29,0.0,804.0,0
4838,20.29,0.0,798.0,0
4839,20.29,0.0,797.0,0
4840,20.29,0.0,793.0,0
4841,20.29,0.0,802.666666666667,0
4842,20.29,0.0,799.0,0
4843,20.29,0.0,803.333333333333,0
4844,20.29,0.0,806.5,0
4845,20.29,0.0,805.0,0
4846,20.29,0.0,801.0,0
4847,20.29,0.0,805.0,0
4848,20.29,0.0,807.0,0
4849,20.29,0.0,808.666666666667,0
4850,20.29,0.0,815.0,0
4851,20.29,0.0,818.0,0
4852,20.29,0.0,810.5,0
4853,20.29,0.0,809.5,0
4854,20.29,0.0,810.0,0
4855,20.29,0.0,816.5,0
4856,20.2,0.0,811.0,0
4857,20.245,0.0,813.5,0
4858,20.26,0.0,820.0,0
4859,20.29,0.0,815.333333333333,0
4860,20.29,0.0,817.0,0
4861,20.29,0.0,815.5,0
4862,20.29,0.0,822.0,0
4863,20.29,0.0,826.0,0
4864,20.29,0.0,825.5,0
4865,20.245,0.0,824.5,0
4866,20.29,0.0,823.0,0
4867,20.29,0.0,821.0,0
4868,20.29,0.0,814.5,0
4869,20.29,0.0,822.333333333333,0
4870,20.29,0.0,828.0,0
4871,20.29,0.0,831.5,0
4872,20.245,0.0,831.5,0
4873,20.29,0.0,841.333333333333,0
4874,20.23,0.0,846.333333333333,0
4875,20.29,0.0,852.0,0
4876,20.29,0.0,866.0,0
4877,20.29,0.0,865.5,0
4878,20.29,0.0,1018.5,0
4879,20.29,0.0,953.5,0
4880,20.29,0.0,926.0,0
4881,20.29,0.0,921.333333333333,0
4882,20.29,0.0,905.0,0
4883,20.34,0.0,885.0,0
4884,20.29,0.0,874.0,0
4885,20.29,0.0,870.0,0
4886,20.29,0.0,858.0,0
4887,20.29,0.0,863.5,0
4888,20.29,0.0,862.333333333333,0
4889,20.34,0.0,858.5,0
4890,20.39,0.0,857.0,0
4891,20.39,0.0,858.0,0
4892,20.29,0.0,859.0,0
4893,20.39,0.0,869.0,0
4894,20.356666666666698,0.0,859.333333333333,0
4895,20.39,0.0,853.0,0
4896,20.39,0.0,853.0,0
4897,20.39,0.0,851.5,0
4898,20.39,0.0,859.5,0
4899,20.39,0.0,859.0,0
4900,20.39,0.0,852.0,0
4901,20.39,0.0,852.5,0
4902,20.39,0.0,845.0,0
4903,20.39,0.0,851.5,0
4904,20.39,0.0,863.0,0
4905,20.39,0.0,859.0,0
4906,20.39,0.0,860.0,0
4907,20.39,0.0,851.666666666667,0
4908,20.39,0.0,853.5,0
4909,20.39,0.0,851.333333333333,0
4910,20.39,0.0,854.25,0
4911,20.39,0.0,852.0,0
4912,20.39,0.0,854.0,0
